[21:53:35] Payload Node: 02  PM10: 4.50  PM2.5: 3.40  lat: 36.793140, lng: 127.149452
[21:54:37] Payload Node: 02  PM10: 5.70  PM2.5: 3.20  lat: 36.793144, lng: 127.149551
[21:55:39] Payload Node: 02  PM10: 4.40  PM2.5: 3.20  lat: 36.793167, lng: 127.149544
[21:56:41] Payload Node: 02  PM10: 7.50  PM2.5: 5.90  lat: 36.793194, lng: 127.149681
[21:57:45] Payload Node: 02  PM10: 7.30  PM2.5: 4.10  lat: 36.793232, lng: 127.149826
[21:58:47] Payload Node: 02  PM10: 9.40  PM2.5: 3.70  lat: 36.793240, lng: 127.149879
[21:59:51] Payload Node: 02  PM10: 8.60  PM2.5: 4.80  lat: -1000.000000, lng: -1000.000000
[22:00:53] Payload Node: 02  PM10: 4.80  PM2.5: 3.50  lat: 36.793201, lng: 127.149696
[22:01:57] Payload Node: 02  PM10: 14.70  PM2.5: 4.60  lat: 36.793224, lng: 127.150009
[04:53:22] Payload Node: 02  PM10: 2.00  PM2.5: 1.50  lat: 36.793072, lng: 127.150108
[04:54:24] Payload Node: 02  PM10: 1.40  PM2.5: 1.40  lat: 36.793175, lng: 127.150093
[04:55:30] Payload Node: 02  PM10: 1.90  PM2.5: 1.80  lat: 36.793152, lng: 127.149734
[04:56:32] Payload Node: 02  PM10: 1.70  PM2.5: 1.60  lat: 36.793232, lng: 127.149841
[04:57:34] Payload Node: 02  PM10: 1.70  PM2.5: 1.60  lat: 36.793171, lng: 127.149933
[04:58:36] Payload Node: 02  PM10: 1.60  PM2.5: 1.50  lat: 36.793148, lng: 127.150093
[04:59:40] Payload Node: 02  PM10: 1.80  PM2.5: 1.70  lat: 36.793179, lng: 127.150040
[05:00:42] Payload Node: 02  PM10: 1.20  PM2.5: 1.20  lat: 36.793369, lng: 127.149971
[05:01:44] Payload Node: 02  PM10: 2.80  PM2.5: 2.10  lat: 36.793118, lng: 127.149841
[05:02:46] Payload Node: 02  PM10: 1.40  PM2.5: 1.30  lat: 36.793182, lng: 127.149940
[05:03:50] Payload Node: 02  PM10: 3.30  PM2.5: 2.60  lat: 36.793209, lng: 127.149925
[05:04:53] Payload Node: 02  PM10: 2.10  PM2.5: 1.90  lat: 36.793201, lng: 127.149857
[05:05:55] Payload Node: 02  PM10: 5.20  PM2.5: 1.50  lat: 36.793194, lng: 127.149727
[05:06:57] Payload Node: 02  PM10: 1.20  PM2.5: 1.20  lat: 36.793144, lng: 127.149887
[05:08:01] Payload Node: 02  PM10: 1.70  PM2.5: 1.60  lat: 36.793167, lng: 127.149963
[05:09:03] Payload Node: 02  PM10: 1.70  PM2.5: 1.60  lat: 36.793152, lng: 127.149826
[05:10:05] Payload Node: 02  PM10: 2.20  PM2.5: 2.00  lat: 36.793232, lng: 127.150093
[05:11:09] Payload Node: 02  PM10: 4.00  PM2.5: 1.70  lat: 36.793186, lng: 127.150017
[05:12:11] Payload Node: 02  PM10: 3.00  PM2.5: 1.70  lat: 36.793159, lng: 127.149940
[05:13:13] Payload Node: 02  PM10: 1.50  PM2.5: 1.50  lat: 36.792969, lng: 127.149803
[05:14:15] Payload Node: 02  PM10: 2.30  PM2.5: 2.10  lat: 36.793312, lng: 127.149826
[05:15:19] Payload Node: 02  PM10: 5.50  PM2.5: 1.60  lat: 36.792866, lng: 127.149994
[05:16:21] Payload Node: 02  PM10: 1.30  PM2.5: 1.30  lat: 36.793289, lng: 127.149956
[05:17:23] Payload Node: 02  PM10: 1.70  PM2.5: 1.50  lat: 36.792881, lng: 127.150223
[05:18:25] Payload Node: 02  PM10: 1.80  PM2.5: 1.70  lat: 36.792816, lng: 127.150223
[05:19:29] Payload Node: 02  PM10: 1.30  PM2.5: 1.30  lat: 36.792912, lng: 127.150146
[05:20:31] Payload Node: 02  PM10: 1.70  PM2.5: 1.60  lat: 36.793049, lng: 127.149986
[05:21:35] Payload Node: 02  PM10: 2.60  PM2.5: 1.50  lat: -1000.000000, lng: -1000.000000
[05:22:39] Payload Node: 02  PM10: 9.20  PM2.5: 1.70  lat: -1000.000000, lng: -1000.000000
